Year,Chamber,Quadrat,In_Out,CO2,Nitrogen,Treatment,Total_Height,Green_Height,Width
2007,6,8,0,0,0,1,120,100,3.7
2007,6,8,0,0,0,1,136,102,4
2007,6,8,0,0,0,1,121,82,4.4
2007,6,8,0,0,0,1,145,130,4.2
2007,6,8,0,0,0,1,106,105,4.4
2007,6,8,0,0,0,1,119,102,3.9
2007,6,8,0,0,0,1,105,90,3.9
2007,7,1,1,0,0,1,61,60,3.8
2007,7,1,1,0,0,1,123,119,3.3
2007,7,1,1,0,0,1,117,85,3
2007,7,1,1,0,0,1,123,120,4.4
2007,7,1,1,0,0,1,132,126,3.7
2007,7,1,1,0,0,1,140,137,3.3
2007,7,1,1,0,0,1,96,94,2.6
2007,7,1,1,0,0,1,123,120,2.4
2007,7,1,1,0,0,1,117,104,3.1
2007,7,1,1,0,0,1,111,108,3
2007,7,1,1,0,0,1,76,76,3.8
2007,7,1,1,0,0,1,112,102,3
2007,7,1,1,0,0,1,123,115,3.3
2007,7,1,1,0,0,1,124,105,2.9
2007,7,1,1,0,0,1,127,122,3.3
2007,7,1,1,0,0,1,137,134,3.2
2007,7,1,1,0,0,1,122,105,3.5
2007,7,1,1,0,0,1,115,105,3.6
2007,7,1,1,0,0,1,133,114,4.1
2007,7,1,1,0,0,1,139,125,3.3
2007,7,1,1,0,0,1,89,87,2.1
2007,7,1,1,0,0,1,77,75,2.3
2007,7,1,1,0,0,1,132,129,3.4
2007,7,1,1,0,0,1,114,108,4.2
2007,7,1,1,0,0,1,133,127,3.7
2007,7,1,1,0,0,1,116,104,3.1
2007,7,1,1,0,0,1,137,135,3.7
2007,7,1,1,0,0,1,122,120,3.2
2007,7,1,1,0,0,1,138,125,3.6
2007,7,1,1,0,0,1,106,95,3.2
2007,7,1,1,0,0,1,135,126,3.7
2007,7,1,1,0,0,1,130,119,3.8
2007,7,1,1,0,0,1,132,130,4.1
2007,7,2,1,0,0,1,89,81,4.5
2007,7,2,1,0,0,1,112,101,2.9
2007,7,2,1,0,0,1,106,87,3.2
2007,7,2,1,0,0,1,105,100,3.5
2007,7,2,1,0,0,1,110,85,3.1
2007,7,2,1,0,0,1,96,65,2.8
2007,7,2,1,0,0,1,99,90,3
2007,7,2,1,0,0,1,117,104,3.7
2007,7,2,1,0,0,1,113,104,3.5
2007,7,2,1,0,0,1,117,109,3.2
2007,7,2,1,0,0,1,130,115,3.5
2007,7,2,1,0,0,1,124,95,3.5
2007,7,2,1,0,0,1,120,106,3.4
2007,7,2,1,0,0,1,134,118,3.1
2007,7,2,1,0,0,1,93,85,2.2
2007,7,2,1,0,0,1,101,91,3.6
2007,7,2,1,0,0,1,118,115,3.2
2007,7,2,1,0,0,1,125,108,4.1
2007,7,2,1,0,0,1,94,91,4.2
2007,7,2,1,0,0,1,110,92,3.4
2007,7,2,1,0,0,1,75,75,3.5
2007,7,2,1,0,0,1,101,85,2.9
2007,7,2,1,0,0,1,99,81,3.9
2007,7,2,1,0,0,1,112,107,3.4
2007,7,2,1,0,0,1,110,100,2.3
2007,7,2,1,0,0,1,100,87,3
2007,7,2,1,0,0,1,77,75,2.7
2007,7,2,1,0,0,1,100,97,3.7
2007,7,2,1,0,0,1,101,99,4.9
2007,7,2,1,0,0,1,119,108,3.2
2007,7,2,1,0,0,1,121,101,3.5
2007,7,2,1,0,0,1,129,117,3.5
2007,7,2,1,0,0,1,119,103,3.1
2007,7,2,1,0,0,1,138,134,4.4
2007,7,2,1,0,0,1,117,105,2.9
2007,7,2,1,0,0,1,141,136,4.5
2007,7,2,1,0,0,1,128,100,4.3
2007,7,3,1,0,0,1,42,41,3.9
2007,7,3,1,0,0,1,99,61,3.6
2007,7,3,1,0,0,1,128,113,3.6
2007,7,3,1,0,0,1,90,88,4.2
2007,7,3,1,0,0,1,122,117,4
2007,7,3,1,0,0,1,121,107,3
2007,7,3,1,0,0,1,93,92,4.4
2007,7,3,1,0,0,1,101,99,3.5
2007,7,3,1,0,0,1,122,113,4.2
2007,7,3,1,0,0,1,120,116,3.9
2007,7,3,1,0,0,1,120,113,3.2
2007,7,3,1,0,0,1,139,135,4.9
2007,7,3,1,0,0,1,115,108,2.7
2007,7,3,1,0,0,1,119,106,3
2007,7,3,1,0,0,1,118,111,3.7
2007,7,3,1,0,0,1,102,99,3.2
2007,7,3,1,0,0,1,116,109,3.7
2007,7,3,1,0,0,1,121,111,4.4
2007,7,3,1,0,0,1,115,99,3.4
2007,7,3,1,0,0,1,120,113,3.9
2007,7,3,1,0,0,1,120,106,3.3
2007,7,3,1,0,0,1,116,111,4.2
2007,7,3,1,0,0,1,126,113,4.8
2007,7,3,1,0,0,1,120,114,3.6
2007,7,3,1,0,0,1,117,115,3
2007,7,3,1,0,0,1,140,133,3.9
2007,7,3,1,0,0,1,124,122,3.5
2007,7,3,1,0,0,1,110,105,3.3
2007,7,3,1,0,0,1,113,106,3.2
2007,7,3,1,0,0,1,125,118,3.6
2007,7,3,1,0,0,1,105,98,2.8
2007,7,4,1,0,0,1,103,87,3
2007,7,4,1,0,0,1,97,58,3.2
2007,7,4,1,0,0,1,100,76,4.1
2007,7,4,1,0,0,1,80,78,4
2007,7,4,1,0,0,1,124,105,4.2
2007,7,4,1,0,0,1,112,105,3.9
2007,7,4,1,0,0,1,122,116,4.4
2007,7,4,1,0,0,1,112,101,3.1
2007,7,4,1,0,0,1,105,100,3.6
2007,7,4,1,0,0,1,83,82,4.2
2007,7,4,1,0,0,1,104,100,2.7
2007,7,4,1,0,0,1,116,91,3.2
2007,7,4,1,0,0,1,116,109,3.6
2007,7,4,1,0,0,1,121,115,4.1
2007,7,4,1,0,0,1,111,99,3.5
2007,7,4,1,0,0,1,113,103,3.2
2007,7,4,1,0,0,1,112,105,3.3
2007,7,4,1,0,0,1,45,45,4.3
2007,7,4,1,0,0,1,94,94,3.7
2007,7,4,1,0,0,1,105,100,3
2007,7,4,1,0,0,1,60,60,4.1
2007,7,4,1,0,0,1,130,125,4
2007,7,4,1,0,0,1,87,84,2.5
2007,7,4,1,0,0,1,120,107,4.6
2007,7,4,1,0,0,1,125,121,3.7
2007,7,4,1,0,0,1,127,120,4.5
2007,7,4,1,0,0,1,118,106,4.5
2007,7,4,1,0,0,1,122,80,3.1
2007,7,4,1,0,0,1,115,109,3.3
2007,7,4,1,0,0,1,126,114,4
2007,7,4,1,0,0,1,130,126,3.6
2007,7,4,1,0,0,1,99,97,3.4
2007,7,4,1,0,0,1,119,109,3.8
2007,7,5,1,0,0,1,86,82,2.9
2007,7,5,1,0,0,1,103,100,2.9
2007,7,5,1,0,0,1,99,91,3.1
2007,7,5,1,0,0,1,75,75,3.5
2007,7,5,1,0,0,1,135,130,4
2007,7,5,1,0,0,1,138,134,4.1
2007,7,5,1,0,0,1,118,116,3
2007,7,5,1,0,0,1,125,120,3.5
2007,7,5,1,0,0,1,118,110,4.1
2007,7,5,1,0,0,1,106,103,2.6
2007,7,5,1,0,0,1,122,120,3.6
2007,7,5,1,0,0,1,114,111,3.4
2007,7,5,1,0,0,1,123,120,3
2007,7,5,1,0,0,1,111,107,3.9
2007,7,5,1,0,0,1,118,110,3.6
2007,7,5,1,0,0,1,111,108,3.3
2007,7,5,1,0,0,1,98,90,3.1
2007,7,5,1,0,0,1,140,136,3.5
2007,7,5,1,0,0,1,94,88,3
2007,7,5,1,0,0,1,122,105,4.1
2007,7,5,1,0,0,1,115,103,3.1
2007,7,5,1,0,0,1,130,127,3.3
2007,7,5,1,0,0,1,121,112,3.6
2007,7,5,1,0,0,1,126,118,3.6
2007,7,5,1,0,0,1,114,102,3.2
2007,7,5,1,0,0,1,122,121,3.4
2007,7,5,1,0,0,1,105,103,3.1
2007,7,5,1,0,0,1,125,118,3.5
2007,7,5,1,0,0,1,87,83,3
2007,7,5,1,0,0,1,115,108,3
2007,7,5,1,0,0,1,57,57,3.3
2007,7,5,1,0,0,1,103,89,2.7
2007,7,5,1,0,0,1,127,115,3.7
2007,7,5,1,0,0,1,118,106,3.1
2007,7,5,1,0,0,1,75,69,2.6
2007,7,5,1,0,0,1,89,88,3.6
2007,7,5,1,0,0,1,128,110,3.4
2007,7,5,1,0,0,1,102,95,3
2007,7,5,1,0,0,1,137,128,4.3
2007,7,5,1,0,0,1,120,113,3.4
2007,7,5,1,0,0,1,120,115,3.5
2007,7,5,1,0,0,1,120,112,3
2007,7,5,1,0,0,1,94,91,2.7
2007,7,5,1,0,0,1,98,88,2.7
2007,7,5,1,0,0,1,109,105,3.3
2007,7,5,1,0,0,1,128,125,3
2007,7,5,1,0,0,1,116,112,2.9
2007,7,5,1,0,0,1,126,118,3.5
2007,7,5,1,0,0,1,133,125,4
2007,7,5,1,0,0,1,116,103,3.4
2007,7,5,1,0,0,1,76,75,3.1
2007,7,5,1,0,0,1,48,48,3.1
2007,7,6,1,0,0,1,98,94,3.8
2007,7,6,1,0,0,1,133,126,4
2007,7,6,1,0,0,1,91,88,3.2
2007,7,6,1,0,0,1,97,96,4.6
2007,7,6,1,0,0,1,93,91,3.8
2007,7,6,1,0,0,1,100,90,3
2007,7,6,1,0,0,1,99,96,3.6
2007,7,6,1,0,0,1,117,108,3.2
2007,7,6,1,0,0,1,109,104,3.3
2007,7,6,1,0,0,1,116,110,3.2
2007,7,6,1,0,0,1,84,83,3.5
2007,7,6,1,0,0,1,135,132,4
2007,7,6,1,0,0,1,100,95,3.1
2007,7,6,1,0,0,1,129,127,3.6
2007,7,6,1,0,0,1,107,104,3.6
2007,7,6,1,0,0,1,130,126,4.2
2007,7,6,1,0,0,1,95,83,2.7
2007,7,6,1,0,0,1,134,131,3.5
2007,7,6,1,0,0,1,108,103,3
2007,7,6,1,0,0,1,115,95,2.8
2007,7,6,1,0,0,1,90,88,3.6
2007,7,6,1,0,0,1,90,80,2.6
2007,7,6,1,0,0,1,120,114,3.3
2007,7,6,1,0,0,1,94,91,2.8
2007,7,6,1,0,0,1,118,114,3.3
2007,7,6,1,0,0,1,62,62,3.2
2007,7,6,1,0,0,1,61,61,3.7
2007,7,6,1,0,0,1,52,52,3.3
2007,7,6,1,0,0,1,45,45,4.5
2007,7,6,1,0,0,1,105,98,3.4
2007,7,6,1,0,0,1,121,119,3.6
2007,7,6,1,0,0,1,116,111,3.8
2007,7,6,1,0,0,1,93,91,3
2007,7,6,1,0,0,1,95,93,3.7
2007,7,6,1,0,0,1,125,123,3.8
2007,7,6,1,0,0,1,110,107,3.8
2007,7,6,1,0,0,1,111,108,2.9
2007,7,6,1,0,0,1,129,127,3.8
2007,7,6,1,0,0,1,105,103,3
2007,7,6,1,0,0,1,131,128,3.3
2007,7,6,1,0,0,1,121,111,3.5
2007,7,6,1,0,0,1,118,96,3.7
2007,7,6,1,0,0,1,67,67,3.2
2007,7,6,1,0,0,1,110,89,3
2007,7,6,1,0,0,1,88,83,2.6
2007,7,6,1,0,0,1,121,115,4
2007,7,6,1,0,0,1,122,114,3.7
2007,7,6,1,0,0,1,115,100,2.8
2007,7,6,1,0,0,1,109,90,3.8
2007,7,6,1,0,0,1,122,112,3.6
2007,7,6,1,0,0,1,123,117,3.2
2007,7,6,1,0,0,1,92,85,3.4
2007,7,6,1,0,0,1,115,111,2.9
2007,7,6,1,0,0,1,90,81,2.8
2007,7,6,1,0,0,1,125,122,3.3
2007,7,6,1,0,0,1,129,124,3.5
2007,7,6,1,0,0,1,124,117,3.4
2007,7,6,1,0,0,1,120,114,3.9
2007,7,6,1,0,0,1,117,113,3.6
2007,7,6,1,0,0,1,115,104,3.2
2007,7,6,1,0,0,1,100,94,2.8
2007,7,7,0,0,0,1,55,55,2.9
2007,7,7,0,0,0,1,66,65,3.6
2007,7,7,0,0,0,1,116,114,3.6
2007,7,7,0,0,0,1,90,84,3.5
2007,7,7,0,0,0,1,124,104,3.7
2007,7,7,0,0,0,1,105,75,3.4
2007,7,7,0,0,0,1,108,65,3.5
2007,7,7,0,0,0,1,113,110,3.1
2007,7,7,0,0,0,1,107,105,4.3
2007,7,7,0,0,0,1,128,112,3.6
2007,7,7,0,0,0,1,130,118,3.4
2007,7,7,0,0,0,1,108,103,3.8
2007,7,7,0,0,0,1,119,110,3.1
2007,7,7,0,0,0,1,130,118,3.4
2007,7,7,0,0,0,1,53,53,3.7
2007,7,7,0,0,0,1,39,39,3.9
2007,7,7,0,0,0,1,114,112,3.5
2007,7,7,0,0,0,1,105,103,3.5
2007,7,7,0,0,0,1,114,111,3.6
2007,7,7,0,0,0,1,137,127,3.8
2007,7,7,0,0,0,1,119,117,3.7
2007,7,7,0,0,0,1,108,100,3
2007,7,7,0,0,0,1,99,95,3.1
2007,7,7,0,0,0,1,97,92,3
2007,7,7,0,0,0,1,120,116,3.6
2007,7,7,0,0,0,1,129,128,4.3
2007,7,7,0,0,0,1,125,119,3.5
2007,7,7,0,0,0,1,124,111,3.7
2007,7,7,0,0,0,1,94,91,3.1
2007,7,7,0,0,0,1,88,87,3.8
2007,7,7,0,0,0,1,117,115,4.6
2007,7,7,0,0,0,1,113,0,2.8
2007,7,7,0,0,0,1,90,88,4.1
2007,7,7,0,0,0,1,132,123,3.9
2007,7,7,0,0,0,1,124,117,3.9
2007,7,7,0,0,0,1,126,122,3.9
2007,7,7,0,0,0,1,113,110,3.1
2007,7,7,0,0,0,1,140,126,4.1
2007,7,7,0,0,0,1,125,120,4.3
2007,7,7,0,0,0,1,105,100,3.2
2007,7,7,0,0,0,1,132,124,3.9
2007,7,7,0,0,0,1,82,81,4.7
2007,7,7,0,0,0,1,138,129,3.8
2007,7,7,0,0,0,1,111,107,3.8
2007,7,7,0,0,0,1,118,99,3.9
2007,7,7,0,0,0,1,119,104,3.7
2007,7,7,0,0,0,1,111,80,2.8
2007,7,7,0,0,0,1,116,100,3.8
2007,7,7,0,0,0,1,105,100,3.3
2007,7,7,0,0,0,1,102,65,2.9
2007,7,8,0,0,0,1,113,104,4.4
2007,7,8,0,0,0,1,107,83,3.3
2007,7,8,0,0,0,1,87,86,3.6
2007,7,8,0,0,0,1,103,91,3.7
2007,7,8,0,0,0,1,97,75,4.2
2007,7,8,0,0,0,1,114,103,3.5
2007,7,8,0,0,0,1,104,101,3.8
2007,7,8,0,0,0,1,106,48,3.7
2007,7,8,0,0,0,1,107,99,3.2
2007,7,8,0,0,0,1,115,100,3.9
2007,7,8,0,0,0,1,108,83,3.9
2007,7,8,0,0,0,1,112,102,3.4
2007,7,8,0,0,0,1,122,114,3.7
2007,7,8,0,0,0,1,118,114,3.4
2007,7,8,0,0,0,1,101,100,3.8
2007,7,8,0,0,0,1,107,85,3.5
2007,7,8,0,0,0,1,122,120,3.7
2007,7,8,0,0,0,1,132,122,4.1
2007,7,8,0,0,0,1,144,139,1.6
2007,7,8,0,0,0,1,132,126,4.1
2007,7,8,0,0,0,1,136,129,3.8
2007,7,8,0,0,0,1,130,125,3.6
2007,7,8,0,0,0,1,125,121,3.3
2007,7,8,0,0,0,1,148,140,4
2007,7,8,0,0,0,1,120,113,3.9
2007,7,8,0,0,0,1,108,107,3.3
2007,7,8,0,0,0,1,125,118,3.7
2007,7,8,0,0,0,1,122,119,3.8
2007,7,8,0,0,0,1,125,121,3.8
2007,7,8,0,0,0,1,135,122,4.2
2007,7,8,0,0,0,1,130,127,3.7
2007,7,8,0,0,0,1,130,120,3.9
2007,7,8,0,0,0,1,112,107,3.6
2007,7,8,0,0,0,1,131,128,3.3
2007,7,8,0,0,0,1,67,67,3.6
2007,7,8,0,0,0,1,131,125,3.5
2007,7,8,0,0,0,1,121,106,3.2
2007,7,8,0,0,0,1,109,100,3
2007,7,8,0,0,0,1,129,125,3.8
2007,7,8,0,0,0,1,120,109,3.5
2007,7,8,0,0,0,1,86,84,3.6
2007,7,8,0,0,0,1,128,122,3.8
2007,8,1,1,1,0,3,127,125,3.7
2007,8,1,1,1,0,3,64,64,3.6
2007,8,1,1,1,0,3,97,94,3.9
2007,8,1,1,1,0,3,118,111,4
2007,8,1,1,1,0,3,95,95,4.6
2007,8,1,1,1,0,3,91,85,2.6
2007,8,1,1,1,0,3,90,81,3
2007,8,1,1,1,0,3,111,107,2.3
2007,8,1,1,1,0,3,127,123,3.3
2007,8,1,1,1,0,3,83,81,4.7
2007,8,1,1,1,0,3,96,95,2.9
2007,8,1,1,1,0,3,112,107,2.8
2007,8,1,1,1,0,3,110,97,3.7
2007,8,1,1,1,0,3,112,109,3.5
2007,8,1,1,1,0,3,103,98,3.3
2007,8,1,1,1,0,3,116,113,3
2007,8,1,1,1,0,3,107,102,3.6
2007,8,1,1,1,0,3,132,128,3.4
2007,8,1,1,1,0,3,120,105,3.2
2007,8,1,1,1,0,3,128,124,3.2
2007,8,1,1,1,0,3,105,91,3.7
2007,8,1,1,1,0,3,127,124,3.8
2007,8,1,1,1,0,3,125,123,3.4
2007,8,1,1,1,0,3,102,100,3.1
2007,8,1,1,1,0,3,102,92,3
2007,8,1,1,1,0,3,115,112,3.2
2007,8,1,1,1,0,3,115,113,3.4
2007,8,1,1,1,0,3,113,108,3.2
2007,8,1,1,1,0,3,115,110,4
2007,8,1,1,1,0,3,120,118,4.4
2007,8,1,1,1,0,3,113,109,3.7
2007,8,1,1,1,0,3,121,118,3.6
2007,8,1,1,1,0,3,121,117,3.8
2007,8,1,1,1,0,3,126,120,3.7
2007,8,1,1,1,0,3,117,113,3.6
2007,8,1,1,1,0,3,50,50,3.3
2007,8,1,1,1,0,3,116,104,3.4
2007,8,1,1,1,0,3,125,120,3.5
2007,8,1,1,1,0,3,126,120,3.2
2007,8,1,1,1,0,3,125,119,3.5
2007,8,1,1,1,0,3,126,111,3.2
2007,8,1,1,1,0,3,135,125,3.4
2007,8,1,1,1,0,3,119,115,3.3
2007,8,1,1,1,0,3,106,104,4.4
2007,8,1,1,1,0,3,128,125,3.6
2007,8,2,1,1,0,3,90,90,3.9
2007,8,2,1,1,0,3,87,81,2.3
2007,8,2,1,1,0,3,126,108,2.6
2007,8,2,1,1,0,3,78,78,4.3
2007,8,2,1,1,0,3,123,120,3
2007,8,2,1,1,0,3,110,87,3
2007,8,2,1,1,0,3,113,111,2.6
2007,8,2,1,1,0,3,85,84,2.5
2007,8,2,1,1,0,3,94,82,2.9
2007,8,2,1,1,0,3,122,85,4.1
2007,8,2,1,1,0,3,116,114,3
2007,8,2,1,1,0,3,128,126,2.4
2007,8,2,1,1,0,3,98,80,2.5
2007,8,2,1,1,0,3,98,95,4.2
2007,8,2,1,1,0,3,87,80,3.2
2007,8,2,1,1,0,3,113,103,3.1
2007,8,2,1,1,0,3,80,80,2.8
2007,8,2,1,1,0,3,120,82,3.4
2007,8,2,1,1,0,3,115,103,2.9
2007,8,2,1,1,0,3,101,97,2.7
2007,8,2,1,1,0,3,132,122,4.3
2007,8,2,1,1,0,3,107,102,3.4
2007,8,2,1,1,0,3,105,90,3.3
2007,8,2,1,1,0,3,121,115,3.9
2007,8,2,1,1,0,3,120,118,3.2
2007,8,2,1,1,0,3,95,80,2.5
2007,8,2,1,1,0,3,124,110,3.5
2007,8,2,1,1,0,3,130,127,4
2007,8,2,1,1,0,3,104,95,2.5
2007,8,2,1,1,0,3,95,95,3.2
2007,8,2,1,1,0,3,118,116,3.8
2007,8,2,1,1,0,3,100,90,3.2
2007,8,2,1,1,0,3,108,105,3.1
2007,8,2,1,1,0,3,123,110,3.3
2007,8,2,1,1,0,3,114,112,3
2007,8,2,1,1,0,3,118,111,3.3
2007,8,2,1,1,0,3,113,109,3.5
2007,8,2,1,1,0,3,115,100,4.3
2007,8,2,1,1,0,3,107,105,3.2
2007,8,3,1,1,0,3,37,37,3.4
2007,8,3,1,1,0,3,121,118,3.5
2007,8,3,1,1,0,3,124,122,3.5
2007,8,3,1,1,0,3,101,91,2.7
2007,8,3,1,1,0,3,118,104,3.1
2007,8,3,1,1,0,3,114,111,2.8
2007,8,3,1,1,0,3,127,124,3.6
2007,8,3,1,1,0,3,96,96,3.8
2007,8,3,1,1,0,3,115,65,3.2
2007,8,3,1,1,0,3,120,105,3.8
2007,8,3,1,1,0,3,97,97,3.1
2007,8,3,1,1,0,3,95,95,3.9
2007,8,3,1,1,0,3,135,133,4
2007,8,3,1,1,0,3,118,110,4.2
2007,8,3,1,1,0,3,100,82,3.7
2007,8,3,1,1,0,3,77,76,3.4
2007,8,3,1,1,0,3,89,85,3.7
2007,8,3,1,1,0,3,94,90,4
2007,8,3,1,1,0,3,118,115,3.5
2007,8,3,1,1,0,3,77,77,4.4
2007,8,3,1,1,0,3,98,75,2.9
2007,8,3,1,1,0,3,120,85,4.5
2007,8,3,1,1,0,3,125,110,3.3
2007,8,3,1,1,0,3,121,110,3.2
2007,8,3,1,1,0,3,91,90,4.2
2007,8,3,1,1,0,3,103,87,3.3
2007,8,3,1,1,0,3,110,97,3.9
2007,8,3,1,1,0,3,47,46,3.6
2007,8,3,1,1,0,3,87,85,3.4
2007,8,3,1,1,0,3,127,110,3.4
2007,8,3,1,1,0,3,132,121,3.7
2007,8,3,1,1,0,3,112,98,3.1
2007,8,3,1,1,0,3,100,99,4.1
2007,8,3,1,1,0,3,120,97,3.1
2007,8,3,1,1,0,3,117,110,3.2
2007,8,3,1,1,0,3,113,106,3
2007,8,3,1,1,0,3,117,78,3.6
2007,8,3,1,1,0,3,85,85,3.4
2007,8,3,1,1,0,3,112,106,3.9
2007,8,3,1,1,0,3,112,105,4.1
2007,8,3,1,1,0,3,110,104,3.1
2007,8,3,1,1,0,3,127,124,3.4
2007,8,4,1,1,0,3,133,126,3.7
2007,8,4,1,1,0,3,128,116,3.5
2007,8,4,1,1,0,3,138,129,3.6
2007,8,4,1,1,0,3,127,125,3.3
2007,8,4,1,1,0,3,132,119,3.6
2007,8,4,1,1,0,3,125,116,4.1
2007,8,4,1,1,0,3,130,115,4
2007,8,4,1,1,0,3,120,90,2.9
2007,8,4,1,1,0,3,86,86,4.2
2007,8,4,1,1,0,3,136,128,4
2007,8,4,1,1,0,3,95,93,4.2
2007,8,4,1,1,0,3,99,90,3
2007,8,4,1,1,0,3,88,86,3.3
2007,8,4,1,1,0,3,125,123,3.5
2007,8,4,1,1,0,3,132,128,3.7
2007,8,4,1,1,0,3,117,104,3
2007,8,4,1,1,0,3,120,117,2.7
2007,8,4,1,1,0,3,130,117,3.3
2007,8,4,1,1,0,3,98,96,3
2007,8,4,1,1,0,3,114,111,3.5
2007,8,4,1,1,0,3,108,105,3.3
2007,8,4,1,1,0,3,107,102,3.8
2007,8,4,1,1,0,3,125,116,3.6
2007,8,4,1,1,0,3,142,135,4.2
2007,8,4,1,1,0,3,136,130,3.8
2007,8,4,1,1,0,3,100,97,3.1
2007,8,4,1,1,0,3,47,47,4.4
2007,8,4,1,1,0,3,84,82,3.1
2007,8,4,1,1,0,3,141,130,4.2
2007,8,4,1,1,0,3,142,132,4.4
2007,8,4,1,1,0,3,140,135,4.1
2007,8,4,1,1,0,3,125,121,4.4
2007,8,4,1,1,0,3,149,141,4
2007,8,4,1,1,0,3,110,100,3
2007,8,4,1,1,0,3,113,97,3.3
2007,8,4,1,1,0,3,135,126,3.9
2007,8,4,1,1,0,3,118,116,3.5
2007,8,4,1,1,0,3,125,111,3.1
2007,8,4,1,1,0,3,65,65,4.6
2007,8,4,1,1,0,3,123,107,3.6
2007,8,4,1,1,0,3,105,100,3.1
2007,8,4,1,1,0,3,118,113,3.9
2007,8,4,1,1,0,3,135,120,3.8
2007,8,5,1,1,0,3,138,135,3.7
2007,8,5,1,1,0,3,95,86,3.2
2007,8,5,1,1,0,3,127,110,3.3
2007,8,5,1,1,0,3,136,116,3.7
2007,8,5,1,1,0,3,118,116,3.6
2007,8,5,1,1,0,3,134,130,3.7
2007,8,5,1,1,0,3,145,144,4.1
2007,8,5,1,1,0,3,146,134,4.2
2007,8,5,1,1,0,3,134,129,3.9
2007,8,5,1,1,0,3,137,118,4.1
2007,8,5,1,1,0,3,133,130,3.3
2007,8,5,1,1,0,3,122,120,3.2
2007,8,5,1,1,0,3,133,130,3.7
2007,8,5,1,1,0,3,145,143,4
2007,8,5,1,1,0,3,137,133,3.4
2007,8,5,1,1,0,3,139,129,3.4
2007,8,5,1,1,0,3,130,128,3.7
2007,8,5,1,1,0,3,135,125,3.2
2007,8,5,1,1,0,3,115,112,3
2007,8,5,1,1,0,3,120,110,3.1
2007,8,5,1,1,0,3,136,123,3.9
2007,8,5,1,1,0,3,132,10,4.3
2007,8,5,1,1,0,3,50,50,3.6
2007,8,5,1,1,0,3,137,135,4.2
2007,8,5,1,1,0,3,125,123,3.7
2007,8,5,1,1,0,3,117,107,2.9
2007,8,5,1,1,0,3,114,100,3.7
2007,8,5,1,1,0,3,40,40,3.4
2007,8,5,1,1,0,3,120,112,3.5
2007,8,5,1,1,0,3,85,85,4.1
2007,8,5,1,1,0,3,120,112,3.4
2007,8,5,1,1,0,3,150,148,3.2
2007,8,5,1,1,0,3,80,80,2.8
2007,8,5,1,1,0,3,149,140,4.1
2007,8,5,1,1,0,3,95,86,3.6
2007,8,5,1,1,0,3,142,140,3.8
2007,8,5,1,1,0,3,95,85,3.5
2007,8,5,1,1,0,3,91,91,4.1
2007,8,5,1,1,0,3,120,119,3.4
2007,8,6,1,1,0,3,112,111,2.7
2007,8,6,1,1,0,3,136,130,4.4
2007,8,6,1,1,0,3,121,118,3.6
2007,8,6,1,1,0,3,62,62,3.6
2007,8,6,1,1,0,3,65,65,3.7
2007,8,6,1,1,0,3,118,115,3
2007,8,6,1,1,0,3,97,95,2.6
2007,8,6,1,1,0,3,68,68,3
2007,8,6,1,1,0,3,131,126,3.5
2007,8,6,1,1,0,3,113,111,2.6
2007,8,6,1,1,0,3,120,115,3.2
2007,8,6,1,1,0,3,90,88,3.8
2007,8,6,1,1,0,3,112,95,2.6
2007,8,6,1,1,0,3,119,116,3.2
2007,8,6,1,1,0,3,125,119,3.9
2007,8,6,1,1,0,3,130,123,3.1
2007,8,6,1,1,0,3,118,115,3
2007,8,6,1,1,0,3,98,95,4
2007,8,6,1,1,0,3,79,77,3.6
2007,8,6,1,1,0,3,106,104,4.1
2007,8,6,1,1,0,3,120,114,3.5
2007,8,6,1,1,0,3,128,115,4.1
2007,8,6,1,1,0,3,117,111,3.6
2007,8,6,1,1,0,3,127,125,3.5
2007,8,6,1,1,0,3,126,123,3.7
2007,8,6,1,1,0,3,107,103,3
2007,8,6,1,1,0,3,117,107,2.9
2007,8,6,1,1,0,3,104,97,3.3
2007,8,6,1,1,0,3,117,117,3.1
2007,8,6,1,1,0,3,129,127,4
2007,8,6,1,1,0,3,131,129,3.9
2007,8,6,1,1,0,3,110,108,3.3
2007,8,6,1,1,0,3,109,104,3.4
2007,8,6,1,1,0,3,67,67,3.6
2007,8,6,1,1,0,3,106,102,3.6
2007,8,6,1,1,0,3,90,76,2.8
2007,8,6,1,1,0,3,47,47,3.6
2007,8,6,1,1,0,3,104,102,3.7
2007,8,6,1,1,0,3,121,115,3.5
2007,8,6,1,1,0,3,126,119,3.9
2007,8,6,1,1,0,3,119,113,3.7
2007,8,6,1,1,0,3,100,98,3.5
2007,8,6,1,1,0,3,89,75,2.3
2007,8,6,1,1,0,3,86,70,3.6
2007,8,6,1,1,0,3,128,126,3.6
2007,8,6,1,1,0,3,135,132,4.2
2007,8,7,0,1,0,3,50,50,3.3
2007,8,7,0,1,0,3,136,128,3.6
2007,8,7,0,1,0,3,97,40,3.6
2007,8,7,0,1,0,3,77,53,2.2
2007,8,7,0,1,0,3,100,89,2.9
2007,8,7,0,1,0,3,132,119,3.8
2007,8,7,0,1,0,3,89,78,2.5
2007,8,7,0,1,0,3,117,112,3.6
2007,8,7,0,1,0,3,126,115,4.1
2007,8,7,0,1,0,3,100,80,3.3
2007,8,7,0,1,0,3,81,76,2.6
2007,8,7,0,1,0,3,72,72,3.7
